scenario,parameter,level,seed,true,ex_composable,ex_residual,ex_abs_error,atlas_accepted,atlas_abs_error
in_support,none,0.0,1593133468,0.1876737922172245,True,0.026711202033747133,0.08833047156760243,True,0.1678864942339157
in_support,none,0.0,735889340,0.5421248630697065,True,0.09756753508512761,0.04616741435834981,False,nan
in_support,none,0.0,3277993933,0.44049089110606754,True,0.005141304658975127,0.22604676645713248,True,0.1296487090380592
in_support,none,0.0,1305185195,0.21336240882024032,True,0.014620515215498103,0.16514955875928286,True,0.1474381323035041
in_support,none,0.0,405321212,1.0748163552044554,True,0.03498287687551735,0.23556681975315474,False,nan
in_support,none,0.0,513405586,-0.4146014879655525,True,0.09300586963567349,0.1643328151752499,False,nan
in_support,none,0.0,2143837255,-0.2826298926510695,True,0.0008983679678840504,0.01152358462664077,True,0.004430527211343682
in_support,none,0.0,2754119057,0.35554448657119386,True,0.026931017396226258,0.07305340931650733,False,nan
in_support,none,0.0,2236430662,-0.23495168945053735,True,1.0531650570802335e-08,0.09769504229794335,True,0.16003721237461255
in_support,none,0.0,2340379310,0.5050986155013125,True,0.06989186494131597,0.05150320558051391,True,0.027997793144481753
in_support,none,0.0,461801542,-0.49171288353894504,True,0.04536152257954792,0.014303263221120854,True,0.16005262210297266
in_support,none,0.0,4277204880,0.36567943694902644,False,0.13535795377012583,0.14586857330473946,False,nan
in_support,none,0.0,985799160,-0.2701295697994508,False,0.10008539753622266,0.10734537966111635,False,nan
in_support,none,0.0,1886406940,0.7247036604915822,False,0.17515378745566643,0.014670042290075513,False,nan
in_support,none,0.0,3548097643,0.6555120634082489,False,0.10728051688884388,0.14136217328115663,False,nan
in_support,none,0.0,1469397380,0.16676964932640076,True,0.03432245318947116,0.055188154587424626,True,0.2099349473741861
in_support,none,0.0,3279841792,0.7210295321402986,True,0.006861105578221953,0.024684374119831265,True,0.04876743164770492
in_support,none,0.0,3924496903,-0.7809437415460864,True,0.09125645384927225,0.11652654766475157,False,nan
in_support,none,0.0,319315886,0.7553146236782062,True,0.012282410728415358,0.2610147324253263,True,0.364835792648421
in_support,none,0.0,4113539683,0.34064335443378685,True,0.04978061047168516,0.053719128969414165,False,nan
in_support,none,0.0,3965266318,0.5184144085329672,True,0.04670619618789407,0.41050432008066745,False,nan
in_support,none,0.0,2492836691,-0.025934636805834854,False,0.10583199600406684,0.3283729219102581,True,0.2389581756904426
in_support,none,0.0,406429335,0.988498503712341,True,0.01004280721946883,0.00184549430175307,True,0.011533655299655665
in_support,none,0.0,3414678991,0.2983020119410694,False,0.124552843649943,0.2258414843909614,False,nan
in_support,none,0.0,3010554774,0.35471699937957657,True,3.373952527319143e-09,0.3083951181838903,False,nan
in_support,none,0.0,1844338954,-0.15172560985515426,False,0.10728902630070392,0.09401585474644811,False,nan
in_support,none,0.0,485839056,0.32910478848241836,True,0.016751662764420534,0.00542415955735176,False,nan
in_support,none,0.0,2567243138,0.903838166903745,True,0.06548434495331547,0.1537933277179806,False,nan
in_support,none,0.0,214187295,1.4223534289148707,True,0.039540849095801044,0.22666781035747596,False,nan
in_support,none,0.0,1073762544,1.370796472949538,True,0.05369097148627775,0.20307426551604912,True,0.16573684288779256
in_support,none,0.0,3431023982,0.854559072471881,False,0.11794952730426891,0.4631809080293438,False,nan
in_support,none,0.0,2397467756,-0.5694265256975868,True,0.0585698714592263,0.05699859449630151,False,nan
in_support,none,0.0,3389092152,-0.07960031067474183,True,0.01141993262622482,0.0633620291744183,True,0.06321047246033876
in_support,none,0.0,2365682487,-0.10036807521628974,False,0.18095110832078376,0.10366522388204744,True,0.1755573601496194
in_support,none,0.0,54232908,0.40439941357865006,True,0.04605967249417908,0.15073955757783958,False,nan
in_support,none,0.0,2911134965,0.5282256765943945,True,2.288769463792188e-09,0.09885553799015412,True,0.11527100939285861
in_support,none,0.0,858127464,0.5327927190703301,True,0.026923343640278083,0.05650083710891135,False,nan
in_support,none,0.0,2337130213,0.40039200475101533,True,0.01914108296514248,0.1311690641673557,True,0.0908575360592907
in_support,none,0.0,2694526833,1.0259032452614574,True,0.007262047363915068,0.18614083417900018,True,0.20364478584646917
in_support,none,0.0,1610762002,1.0894003653820723,True,0.03814652643370028,0.1583133352671715,True,0.2633410442426546
in_support,none,0.0,142501645,1.3298125682375344,True,0.03675703937272104,0.04114670534563558,True,0.053721857300933706
in_support,none,0.0,3495557916,0.19704235168977216,True,0.0378866606269106,0.11028993608266471,False,nan
in_support,none,0.0,2049653931,1.3103781298758532,False,0.10818329328214407,0.19262648612847055,False,nan
in_support,none,0.0,3084336779,0.461368798167314,True,0.08475113423307527,0.1973598876936013,False,nan
in_support,none,0.0,3321157363,-0.4078343327483647,True,0.0417899059039046,0.10953404336694189,False,nan
in_support,none,0.0,4293160946,0.3527885551396481,True,0.037532744455037605,0.19688555095400395,False,nan
in_support,none,0.0,1507971064,-0.5951367118063818,True,0.04021826239456853,0.0547360400085084,False,nan
in_support,none,0.0,2119249755,0.18104575401556433,True,0.04046455708603611,0.19667118768966296,True,0.19987944595652296
in_support,none,0.0,2269290465,-0.0604695297955572,True,0.04288483209027162,0.16538555284247303,False,nan
in_support,none,0.0,2426722015,0.10890531883645654,True,0.0047018134225371025,0.015151647203908047,False,nan
in_support,none,0.0,3256194488,0.37614401912562034,True,0.050996409993267953,0.01702515114629677,True,0.03143987191779973
in_support,none,0.0,2000798488,0.817501911472963,True,0.034242015063737044,0.007217056034680702,True,0.07664030309479541
in_support,none,0.0,4005330680,1.0736491059299287,True,0.06670421870350324,0.08752141536561475,True,0.011241332398789439
in_support,none,0.0,3092205749,-0.7911085283343264,True,0.06963797616689966,0.029007766871485097,True,0.042567047005674485
in_support,none,0.0,110303868,0.3349477856493379,True,0.03437088692663808,0.3015526097649176,False,nan
in_support,none,0.0,630393294,0.5367340660202864,True,4.499681742960519e-09,0.21253353191645386,True,0.21716717539712183
