ambiguity,sigma,n,risk,risk_mcse,analytic_risk,risk_over_rate,minimax_lower,upper
0.014251026703,0.837677640068,40000,0.666741350229,0.00253195075547,0.668466775648,0.795940249969,0.104709705009,0.682621082643
0.014251026703,1,40000,0.795905234887,0.00302236638268,0.797965581322,0.795905234887,0.125,0.812135587506
0.0170125427985,0.01,40000,0.0174239921279,4.66470273478e-05,0.0173771821396,1.02418505771,0.0170125427985,0.0249913884066
0.0170125427985,0.0119377664171,40000,0.0178931257911,5.31929567692e-05,0.017840726767,1.05176080983,0.0170125427985,0.0265375023132
0.0170125427985,0.014251026703,40000,0.0186927167176,6.01522443637e-05,0.0186320961764,1.09876089301,0.0170125427985,0.0283832169805
0.0170125427985,0.0170125427985,40000,0.0199221444369,6.77937165435e-05,0.0198473588168,1.17102685194,0.0170125427985,0.0305865880375
0.0170125427985,0.020309176209,40000,0.021655402674,7.66610511357e-05,0.0215792061488,1.06628661109,0.0170125427985,0.0332169209383
0.0170125427985,0.0242446201708,40000,0.0239974048394,8.7145308888e-05,0.0239206868115,0.989803291216,0.0170125427985,0.0363569509154
0.0170125427985,0.0289426612472,40000,0.0270386006006,9.98382776125e-05,0.0269713091783,0.934212661706,0.0170125427985,0.0401054453562
0.0170125427985,0.0345510729459,40000,0.0308925668849,0.000115301630404,0.0308437018765,0.894113098404,0.0170125427985,0.0445803104613
0.0170125427985,0.041246263829,40000,0.0356949898195,0.000134130271923,0.0356701280851,0.865411470175,0.0170125427985,0.0499222998985
0.0170125427985,0.0492388263171,40000,0.0416030928921,0.000157017683875,0.041608835716,0.844924544388,0.0170125427985,0.056299442109
0.0170125427985,0.0587801607227,40000,0.0488145965166,0.00018469986629,0.0488505293011,0.830460412432,0.0170125427985,0.0639123255207
0.0170125427985,0.070170382867,40000,0.0575567276899,0.000218106364053,0.0576253399305,0.820242463247,0.0170125427985,0.0730004079138
0.0170125427985,0.0837677640068,40000,0.068102405838,0.000258340163963,0.0682106756661,0.81299061334,0.0170125427985,0.0838495483926
0.0170125427985,0.1,40000,0.0807840794472,0.000306685791841,0.0809403243723,0.807840794472,0.0170125427985,0.0968009988788
0.0170125427985,0.119377664171,40000,0.0960067386491,0.000364638400142,0.0962151819173,0.804226982622,0.0170125427985,0.112262137946
0.0170125427985,0.14251026703,40000,0.114250340559,0.00043402223676,0.114515999892,0.801699013968,0.0178137833788,0.130719284618
0.0170125427985,0.170125427985,40000,0.136086034614,0.000517042762907,0.136418589631,0.799915898676,0.0212656784982,0.152752995188
0.0170125427985,0.20309176209,40000,0.162204179659,0.000616291275648,0.162611982889,0.798674343015,0.0253864702613,0.179056324197
0.0170125427985,0.242446201708,40000,0.193423567913,0.0007349094705,0.193920133824,0.79779995129,0.0303057752135,0.210456623967
0.0170125427985,0.289426612472,40000,0.230729159692,0.000876609944714,0.231327853031,0.797194002725,0.036178326559,0.247941568375
0.0170125427985,0.345510729459,40000,0.275294444908,0.00104585000289,0.276011794153,0.79677538622,0.0431888411824,0.292690219426
0.0170125427985,0.41246263829,40000,0.32852168304,0.00124795014151,0.329377470645,0.796488342317,0.0515578297863,0.346110113798
0.0170125427985,0.492388263171,40000,0.39208466124,0.00148927039047,0.393103468693,0.796291647398,0.0615485328963,0.409881535903
0.0170125427985,0.587801607227,40000,0.46798134698,0.00177741040016,0.469194248007,0.79615526944,0.0734752009034,0.48601037002
0.0170125427985,0.70170382867,40000,0.558597596832,0.00212144283556,0.560043191878,0.796058926871,0.0877129785838,0.576891193951
0.0170125427985,0.837677640068,40000,0.666783202589,0.00253219218468,0.668507890041,0.795990212339,0.104709705009,0.685382598739
0.0170125427985,1,40000,0.795940249969,0.00302258366986,0.798000022531,0.795940249969,0.125,0.814897103601
0.020309176209,0.01,40000,0.0205113883099,4.82737964351e-05,0.0204654282467,1.00995668651,0.020309176209,0.0282880218171
0.020309176209,0.0119377664171,40000,0.0208003548077,5.56861316532e-05,0.020744474137,1.02418505771,0.020309176209,0.0298341357238
0.020309176209,0.014251026703,40000,0.0213603956167,6.35005092948e-05,0.0212978428857,1.05176080983,0.020309176209,0.031679850391
0.020309176209,0.0170125427985,40000,0.0223149285877,7.18083442681e-05,0.0222425612016,1.09876089301,0.020309176209,0.033883221448
0.020309176209,0.020309176209,40000,0.0237825906816,8.09305552647e-05,0.0236933133553,1.17102685194,0.020309176209,0.0365135543489
0.020309176209,0.0242446201708,40000,0.0258517138792,9.15161721751e-05,0.0257607522472,1.06628661109,0.020309176209,0.0396535843259
0.020309176209,0.0289426612472,40000,0.028647541359,0.000104032034186,0.0285559571693,0.989803291216,0.020309176209,0.0434020787667
0.020309176209,0.0345510729459,40000,0.0322780498216,0.000119184603763,0.0321977188935,0.934212661706,0.020309176209,0.0478769438718
0.020309176209,0.041246263829,40000,0.0368788247497,0.000137644393128,0.0368204908442,0.894113098404,0.020309176209,0.053218933309
0.020309176209,0.0492388263171,40000,0.0426118450727,0.000160121585568,0.042582165715,0.865411470175,0.020309176209,0.0595960755195
0.020309176209,0.0587801607227,40000,0.0496648005177,0.000187444043346,0.0496716561666,0.844924544388,0.020309176209,0.0672089589312
0.020309176209,0.070170382867,40000,0.0582737250963,0.000220490386105,0.058316620815,0.830460412432,0.020309176209,0.0762970413243
0.020309176209,0.0837677640068,40000,0.0687098770897,0.000260370282816,0.0687917847799,0.820242463247,0.020309176209,0.0871461818031
0.020309176209,0.1,40000,0.081299061334,0.000308400453356,0.0814283113257,0.81299061334,0.020309176209,0.100097632289
0.020309176209,0.119377664171,40000,0.0964381470665,0.000366114334645,0.0966246686085,0.807840794472,0.020309176209,0.115558771356
0.020309176209,0.14251026703,40000,0.114610602046,0.000435296804761,0.114859436751,0.804226982622,0.020309176209,0.134015918028
0.020309176209,0.170125427985,40000,0.136389387867,0.000518125608228,0.136706525773,0.801699013968,0.0212656784982,0.156049628598
0.020309176209,0.20309176209,40000,0.162456329386,0.000617233573126,0.162853325797,0.799915898676,0.0253864702613,0.182352957607
0.020309176209,0.242446201708,40000,0.193635560866,0.000735714129361,0.194122386835,0.798674343015,0.0303057752135,0.213753257377
0.020309176209,0.289426612472,40000,0.230904537332,0.000877317759658,0.231497326118,0.79779995129,0.036178326559,0.251238201786
0.020309176209,0.345510729459,40000,0.275439081402,0.00104647647589,0.276153787526,0.797194002725,0.0431888411824,0.295986852836
0.020309176209,0.41246263829,40000,0.328640077925,0.00124851130418,0.329496432698,0.79677538622,0.0515578297863,0.349406747209
0.020309176209,0.492388263171,40000,0.392181511509,0.00148977372896,0.393203130763,0.796488342317,0.0615485328963,0.413178169313
0.020309176209,0.587801607227,40000,0.468061510163,0.00177785620534,0.469277738702,0.796291647398,0.0734752009034,0.489307003431
0.020309176209,0.70170382867,40000,0.558665200782,0.00212183101845,0.560113133698,0.79615526944,0.0877129785838,0.580187827361
0.020309176209,0.837677640068,40000,0.666840763216,0.00253252890382,0.668566480815,0.796058926871,0.104709705009,0.688679232149
0.020309176209,1,40000,0.795990212339,0.00302287188241,0.798049103933,0.795990212339,0.125,0.818193737012
0.0242446201708,0.01,40000,0.0243388002134,4.9296550795e-05,0.0242951499029,1.00388457488,0.0242446201708,0.0322234657789
0.0242446201708,0.0119377664171,40000,0.0244860162535,5.76281305911e-05,0.0244311502035,1.00995668651,0.0242446201708,0.0337695796855
0.0242446201708,0.014251026703,40000,0.0248309777088,6.64768032351e-05,0.0247642686695,1.02418505771,0.0242446201708,0.0356152943528
0.0242446201708,0.0170125427985,40000,0.025499541345,7.58054247331e-05,0.0254248673559,1.05176080983,0.0242446201708,0.0378186654098
0.0242446201708,0.020309176209,40000,0.0266390405095,8.57231240675e-05,0.0265526500144,1.09876089301,0.0242446201708,0.0404489983106
0.0242446201708,0.0242446201708,40000,0.0283911012352,9.66130064759e-05,0.0282845240483,1.17102685194,0.0242446201708,0.0435890282877
0.0242446201708,0.0289426612472,40000,0.0308611721773,0.000109249868682,0.0307525843056,1.06628661109,0.0242446201708,0.0473375227285
0.0242446201708,0.0345510729459,40000,0.0341987657169,0.000124191012401,0.0340894346506,0.989803291216,0.0242446201708,0.0518123878335
0.0242446201708,0.041246263829,40000,0.0385327819171,0.000142279796024,0.0384368847315,0.934212661706,0.0242446201708,0.0571543772708
0.0242446201708,0.0492388263171,40000,0.0440250795601,0.000164316661379,0.0439554419062,0.894113098404,0.0242446201708,0.0635315194813
0.0242446201708,0.0587801607227,40000,0.0508690253082,0.000191149408686,0.0508335947842,0.865411470175,0.0242446201708,0.071144402893
0.0242446201708,0.070170382867,40000,0.0592886787735,0.000223766320575,0.059296862887,0.844924544388,0.0242446201708,0.0802324852861
0.0242446201708,0.0837677640068,40000,0.0695658118456,0.000263216272655,0.0696170197527,0.830460412432,0.0242446201708,0.0910816257649
0.0242446201708,0.1,40000,0.0820242463247,0.000310823961822,0.082122025812,0.820242463247,0.0242446201708,0.104033076251
0.0242446201708,0.119377664171,40000,0.0970529204138,0.00036816125751,0.0972072160349,0.81299061334,0.0242446201708,0.119494215318
0.0242446201708,0.14251026703,40000,0.115125607338,0.000437058740896,0.115348272398,0.807840794472,0.0242446201708,0.13795136199
0.0242446201708,0.170125427985,40000,0.136819459616,0.000519647157737,0.137116512674,0.804226982622,0.0242446201708,0.15998507256
0.0242446201708,0.20309176209,40000,0.162818465413,0.000618526248577,0.163197057238,0.801699013968,0.0253864702613,0.186288401569
0.0242446201708,0.242446201708,40000,0.19393657132,0.000736839022079,0.194410496362,0.799915898676,0.0303057752135,0.217688701339
0.0242446201708,0.289426612472,40000,0.231157609567,0.000878278342611,0.231738771038,0.798674343015,0.036178326559,0.255173645747
