scenario,replicate,method,truth,estimate,error,radius,width,covered,joint_set_covered,weights,outer_status,outer_lower,outer_upper,outer_covered,assumption_valid,solver_successes,solver_failures,global_optimum_certified,fallback
bounded_nuisance_bias,22,no_curvature,0.130613258452,-0.0106822273246,0.141295485777,0.83042483064,1.66084966128,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.841107057964,0.819742603315,True,True,3,0,False,False
bounded_nuisance_bias,22,ridge_source_only,0.130613258452,-0.00681076398718,0.137424022439,,,,True,,nonempty,-0.841107057964,0.819742603315,True,True,,,,
bounded_nuisance_bias,22,archive_mean,0.130613258452,-0.203820859982,0.334434118434,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.841107057964,0.819742603315,True,True,,,,
nominal,23,robust_Rinf,0.349532194092,0.333061472751,0.0164707213417,0.606708558551,1.2134171171,True,False,"[0.0, 1.0, 0.0, 0.0]",nonempty,-0.2736470858,0.939770031301,True,True,3,0,False,False
nominal,23,design_R2,0.349532194092,0.333061472751,0.0164707213417,0.57852307915,1.1570461583,True,False,"[0.0, 1.0, 0.0, 0.0]",nonempty,-0.2736470858,0.939770031301,True,True,3,0,False,False
nominal,23,adaptive_Rinf,0.349532194092,0.333058979948,0.0164732141439,0.606714739763,1.21342947953,True,False,"[2.399319546850348e-07, 0.9999894133454762, 2.8590768102082055e-07, 1.0060814888273953e-05]",nonempty,-0.2736470858,0.939770031301,True,True,,,,
nominal,23,adaptive_R2_invalid,0.349532194092,0.333058979948,0.0164732141439,0.578526249991,1.15705249998,True,False,"[2.399319546850348e-07, 0.9999894133454762, 2.8590768102082055e-07, 1.0060814888273953e-05]",nonempty,-0.2736470858,0.939770031301,True,True,,,,
nominal,23,singleton_U,0.349532194092,0.333061472751,0.0164707213417,0.24892938929,0.497858778579,True,False,"[0.0, 1.0, 0.0, 0.0]",nonempty,-0.2736470858,0.939770031301,True,True,3,0,False,False
nominal,23,no_curvature,0.349532194092,0.333061472751,0.0164707213417,0.606708558551,1.2134171171,True,False,"[0.0, 1.0, 0.0, 0.0]",nonempty,-0.2736470858,0.939770031301,True,True,3,0,False,False
nominal,23,ridge_source_only,0.349532194092,0.222121577472,0.127410616621,,,,False,,nonempty,-0.2736470858,0.939770031301,True,True,,,,
nominal,23,archive_mean,0.349532194092,0.10811990932,0.241412284773,,,,False,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.2736470858,0.939770031301,True,True,,,,
extrapolation,23,robust_Rinf,0.84075,-0.0931005949938,0.933850594994,1.9838399967,3.9676799934,True,False,"[3.747002708109902e-16, 0.0, 0.0, 0.9999999999999996]",nonempty,-2.07694059169,1.72645293225,True,True,3,0,False,False
extrapolation,23,design_R2,0.84075,-0.0931005949938,0.933850594994,1.9368641977,3.8737283954,True,False,"[3.747002708109902e-16, 0.0, 0.0, 0.9999999999999996]",nonempty,-2.07694059169,1.72645293225,True,True,3,0,False,False
extrapolation,23,adaptive_Rinf,0.84075,-0.291872804738,1.13262280474,2.22231964606,4.44463929213,True,False,"[0.011216890213873065, 0.7460371323782052, 0.24271982272197432, 2.6154685947399658e-05]",nonempty,-2.07694059169,1.72645293225,True,True,,,,
extrapolation,23,adaptive_R2_invalid,0.84075,-0.291872804738,1.13262280474,2.14894317219,4.29788634438,True,False,"[0.011216890213873065, 0.7460371323782052, 0.24271982272197432, 2.6154685947399658e-05]",nonempty,-2.07694059169,1.72645293225,True,True,,,,
extrapolation,23,singleton_U,0.84075,-0.0931005949938,0.933850594994,1.80084106176,3.60168212352,True,False,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.07694059169,1.72645293225,True,True,3,0,False,False
extrapolation,23,no_curvature,0.84075,-0.0931005949938,0.933850594994,1.9838399967,3.9676799934,True,False,"[4.163336342344337e-17, 2.7755575615628914e-16, 4.163336342344337e-16, 0.9999999999999992]",nonempty,-2.07694059169,1.72645293225,True,True,3,0,False,False
extrapolation,23,ridge_source_only,0.84075,0.00407308155289,0.836676918447,,,,False,,nonempty,-2.07694059169,1.72645293225,True,True,,,,
extrapolation,23,archive_mean,0.84075,-0.220377017921,1.06112701792,,,,False,"[0.25, 0.25, 0.25, 0.25]",nonempty,-2.07694059169,1.72645293225,True,True,,,,
proxy_shift,23,robust_Rinf,0.349532194092,0.0282034749657,0.321328719126,0.669562918086,1.33912583617,True,False,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.503025366508,0.697766393052,True,False,3,0,False,False
proxy_shift,23,design_R2,0.349532194092,0.0282034749657,0.321328719126,0.650772598486,1.30154519697,True,False,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.503025366508,0.697766393052,True,False,3,0,False,False
proxy_shift,23,adaptive_Rinf,0.349532194092,0.333058979948,0.0164732141439,0.836091108245,1.67218221649,True,False,"[2.399319546850348e-07, 0.9999894133454762, 2.8590768102082055e-07, 1.0060814888273953e-05]",nonempty,-0.503025366508,0.697766393052,True,False,,,,
proxy_shift,23,adaptive_R2_invalid,0.349532194092,0.333058979948,0.0164732141439,0.807902618473,1.61580523695,True,False,"[2.399319546850348e-07, 0.9999894133454762, 2.8590768102082055e-07, 1.0060814888273953e-05]",nonempty,-0.503025366508,0.697766393052,True,False,,,,
proxy_shift,23,singleton_U,0.349532194092,0.0282034749657,0.321328719126,0.311783748825,0.623567497651,False,False,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.503025366508,0.697766393052,True,False,3,0,False,False
proxy_shift,23,no_curvature,0.349532194092,0.0282034749657,0.321328719126,0.669562918086,1.33912583617,True,False,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.503025366508,0.697766393052,True,False,3,0,False,False
proxy_shift,23,ridge_source_only,0.349532194092,0.100513123332,0.24901907076,,,,False,,nonempty,-0.503025366508,0.697766393052,True,False,,,,
proxy_shift,23,archive_mean,0.349532194092,0.10811990932,0.241412284773,,,,False,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.503025366508,0.697766393052,True,False,,,,
understated_LH,23,robust_Rinf,0.349532194092,0.0282034749657,0.321328719126,0.21124747073,0.42249494146,False,False,"[0.9999999999999991, 8.88178419700125e-16, 0.0, 0.0]",nonempty,0.100348721735,0.239450945696,False,False,3,0,False,False
understated_LH,23,design_R2,0.349532194092,0.0282034749657,0.321328719126,0.192457151129,0.384914302259,False,False,"[0.9999999999999991, 8.88178419700125e-16, 0.0, 0.0]",nonempty,0.100348721735,0.239450945696,False,False,3,0,False,False
understated_LH,23,adaptive_Rinf,0.349532194092,0.333058979948,0.0164732141439,0.232714525695,0.465429051389,True,False,"[2.399319546850348e-07, 0.9999894133454762, 2.8590768102082055e-07, 1.0060814888273953e-05]",nonempty,0.100348721735,0.239450945696,False,False,,,,
understated_LH,23,adaptive_R2_invalid,0.349532194092,0.333058979948,0.0164732141439,0.204526035923,0.409052071845,True,False,"[2.399319546850348e-07, 0.9999894133454762, 2.8590768102082055e-07, 1.0060814888273953e-05]",nonempty,0.100348721735,0.239450945696,False,False,,,,
understated_LH,23,singleton_U,0.349532194092,0.0282034749657,0.321328719126,0.175469553804,0.350939107608,False,False,"[0.9999999999999996, 3.6082248300317573e-16, 8.534700142604398e-17, 0.0]",nonempty,0.100348721735,0.239450945696,False,False,3,0,False,False
understated_LH,23,no_curvature,0.349532194092,0.0282034749657,0.321328719126,0.21124747073,0.42249494146,False,False,"[1.0, 0.0, 0.0, 0.0]",nonempty,0.100348721735,0.239450945696,False,False,3,0,False,False
understated_LH,23,ridge_source_only,0.349532194092,0.222121577472,0.127410616621,,,,False,,nonempty,0.100348721735,0.239450945696,False,False,,,,
understated_LH,23,archive_mean,0.349532194092,0.10811990932,0.241412284773,,,,False,"[0.25, 0.25, 0.25, 0.25]",nonempty,0.100348721735,0.239450945696,False,False,,,,
high_noise,23,robust_Rinf,0.349532194092,0.215020191408,0.134512002684,0.98902388113,1.97804776226,True,False,"[0.0, 1.0, 0.0, 0.0]",nonempty,-0.774003689721,1.20404407254,True,True,3,0,False,False
high_noise,23,design_R2,0.349532194092,0.215020191408,0.134512002684,0.904467442928,1.80893488586,True,False,"[0.0, 1.0, 0.0, 0.0]",nonempty,-0.774003689721,1.20404407254,True,True,3,0,False,False
high_noise,23,adaptive_Rinf,0.349532194092,0.0957805917817,0.253751602311,1.23207332935,2.46414665871,True,False,"[0.018747700580217252, 0.6044153602658324, 0.2759082312940616, 0.10092870785988879]",nonempty,-0.774003689721,1.20404407254,True,True,,,,
high_noise,23,adaptive_R2_invalid,0.349532194092,0.0957805917817,0.253751602311,0.92649124613,1.85298249226,True,False,"[0.018747700580217252, 0.6044153602658324, 0.2759082312940616, 0.10092870785988879]",nonempty,-0.774003689721,1.20404407254,True,True,,,,
high_noise,23,singleton_U,0.349532194092,0.215020191408,0.134512002684,0.631244711869,1.26248942374,True,False,"[0.0, 1.0, 0.0, 0.0]",nonempty,-0.774003689721,1.20404407254,True,True,3,0,False,False
high_noise,23,no_curvature,0.349532194092,0.215020191408,0.134512002684,0.98902388113,1.97804776226,True,False,"[0.0, 1.0, 0.0, 0.0]",nonempty,-0.774003689721,1.20404407254,True,True,3,0,False,False
high_noise,23,ridge_source_only,0.349532194092,0.131242886145,0.218289307947,,,,False,,nonempty,-0.774003689721,1.20404407254,True,True,,,,
high_noise,23,archive_mean,0.349532194092,0.0851158734778,0.264416320614,,,,False,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.774003689721,1.20404407254,True,True,,,,
bounded_nuisance_bias,23,robust_Rinf,0.349532194092,0.393061472751,0.0435292786583,0.666708558551,1.3334171171,True,False,"[0.0, 1.0, 0.0, 0.0]",nonempty,-0.2736470858,0.991015836723,True,True,3,0,False,False
bounded_nuisance_bias,23,design_R2,0.349532194092,0.393061472751,0.0435292786583,0.63852307915,1.2770461583,True,False,"[0.0, 1.0, 0.0, 0.0]",nonempty,-0.2736470858,0.991015836723,True,True,3,0,False,False
bounded_nuisance_bias,23,adaptive_Rinf,0.349532194092,0.39305901271,0.0435268186179,0.66671465041,1.33342930082,True,False,"[1.4296404756944304e-08, 0.9999896389786915, 2.8590774553177287e-07, 1.0060817158351998e-05]",nonempty,-0.2736470858,0.991015836723,True,True,,,,
bounded_nuisance_bias,23,adaptive_R2_invalid,0.349532194092,0.39305901271,0.0435268186179,0.638526183032,1.27705236606,True,False,"[1.4296404756944304e-08, 0.9999896389786915, 2.8590774553177287e-07, 1.0060817158351998e-05]",nonempty,-0.2736470858,0.991015836723,True,True,,,,
bounded_nuisance_bias,23,singleton_U,0.349532194092,0.393061472751,0.0435292786583,0.30892938929,0.617858778579,True,False,"[0.0, 1.0, 0.0, 0.0]",nonempty,-0.2736470858,0.991015836723,True,True,3,0,False,False
bounded_nuisance_bias,23,no_curvature,0.349532194092,0.393061472751,0.0435292786583,0.666708558551,1.3334171171,True,False,"[0.0, 1.0, 0.0, 0.0]",nonempty,-0.2736470858,0.991015836723,True,True,3,0,False,False
bounded_nuisance_bias,23,ridge_source_only,0.349532194092,0.250033987937,0.0994982061548,,,,False,,nonempty,-0.2736470858,0.991015836723,True,True,,,,
bounded_nuisance_bias,23,archive_mean,0.349532194092,0.10811990932,0.241412284773,,,,False,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.2736470858,0.991015836723,True,True,,,,
nominal,24,robust_Rinf,0.535194922062,0.521977962202,0.0132169598598,0.552005711025,1.10401142205,True,True,"[0.9880572043599286, 0.011942772721253683, 1.0617443949413808e-18, 2.2918817622122594e-08]",nonempty,-0.0105859262194,1.09534694579,True,True,3,0,False,False
nominal,24,design_R2,0.535194922062,0.521977962202,0.0132169598598,0.531174483358,1.06234896672,True,True,"[0.9880572043599286, 0.011942772721253683, 1.0617443949413808e-18, 2.2918817622122594e-08]",nonempty,-0.0105859262194,1.09534694579,True,True,3,0,False,False
nominal,24,adaptive_Rinf,0.535194922062,0.755430415813,0.220235493751,0.766016659384,1.53203331877,True,True,"[1.354443813087473e-05, 8.057226786832528e-12, 0.9999864555538115, 4.658432947309487e-16]",nonempty,-0.0105859262194,1.09534694579,True,True,,,,
nominal,24,adaptive_R2_invalid,0.535194922062,0.755430415813,0.220235493751,0.728434803114,1.45686960623,True,True,"[1.354443813087473e-05, 8.057226786832528e-12, 0.9999864555538115, 4.658432947309487e-16]",nonempty,-0.0105859262194,1.09534694579,True,True,,,,
nominal,24,singleton_U,0.535194922062,0.521977962203,0.0132169598586,0.134578903567,0.269157807134,True,True,"[0.9880572043610883, 0.011942772718912111, 2.901822829384547e-18, 2.2919999622211344e-08]",nonempty,-0.0105859262194,1.09534694579,True,True,3,0,False,False
nominal,24,no_curvature,0.535194922062,0.521977964568,0.0132169574937,0.545626233497,1.09125246699,True,True,"[0.9880572131754636, 0.011942786824536455, 2.7035387123915244e-17, 3.7707807748207424e-17]",nonempty,-0.0105859262194,1.09534694579,True,True,3,0,False,False
nominal,24,ridge_source_only,0.535194922062,0.570353142062,0.0351582199997,,,,True,,nonempty,-0.0105859262194,1.09534694579,True,True,,,,
nominal,24,archive_mean,0.535194922062,0.24818792977,0.287006992292,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.0105859262194,1.09534694579,True,True,,,,
extrapolation,24,robust_Rinf,0.84075,-0.118323408709,0.959073408709,2.00706757567,4.01413515133,True,True,"[0.0, 6.938893903907228e-17, 0.0, 1.0]",nonempty,-2.12539098437,1.88874416696,True,True,3,0,False,False
extrapolation,24,design_R2,0.84075,-0.118323408709,0.959073408709,1.96009177666,3.92018355333,True,True,"[0.0, 6.938893903907228e-17, 0.0, 1.0]",nonempty,-2.12539098437,1.88874416696,True,True,3,0,False,False
extrapolation,24,adaptive_Rinf,0.84075,-0.274375272968,1.11512527297,2.31888883452,4.63777766905,True,True,"[0.8823211598983145, 0.11736084893599283, 3.4172310081345994e-05, 0.0002838188556112513]",nonempty,-2.12539098437,1.88874416696,True,True,,,,
extrapolation,24,adaptive_R2_invalid,0.84075,-0.274375272968,1.11512527297,2.28166566037,4.56333132075,True,True,"[0.8823211598983145, 0.11736084893599283, 3.4172310081345994e-05, 0.0002838188556112513]",nonempty,-2.12539098437,1.88874416696,True,True,,,,
extrapolation,24,singleton_U,0.84075,-0.118323408709,0.959073408709,1.77945403044,3.55890806089,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.12539098437,1.88874416696,True,True,3,0,False,False
extrapolation,24,no_curvature,0.84075,-0.118323408709,0.959073408709,2.00706757567,4.01413515133,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.12539098437,1.88874416696,True,True,3,0,False,False
extrapolation,24,ridge_source_only,0.84075,0.154913607629,0.685836392371,,,,True,,nonempty,-2.12539098437,1.88874416696,True,True,,,,
extrapolation,24,archive_mean,0.84075,-0.178072044231,1.01882204423,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-2.12539098437,1.88874416696,True,True,,,,
proxy_shift,24,robust_Rinf,0.535194922062,0.502231356301,0.0329635657606,0.56530090959,1.13060181918,True,True,"[0.9500335497175116, 4.664940575570889e-13, 8.268741125928249e-15, 0.04996645028201351]",nonempty,0.0444968007699,1.12852724348,True,False,3,0,False,False
proxy_shift,24,design_R2,0.535194922062,0.502231356301,0.0329635657606,0.532418793458,1.06483758692,True,True,"[0.9500335497175116, 4.664940575570889e-13, 8.268741125928249e-15, 0.04996645028201351]",nonempty,0.0444968007699,1.12852724348,True,False,3,0,False,False
proxy_shift,24,adaptive_Rinf,0.535194922062,0.755430415813,0.220235493751,0.710935112752,1.4218702255,True,True,"[1.354443813087473e-05, 8.057226786832528e-12, 0.9999864555538115, 4.658432947309487e-16]",nonempty,0.0444968007699,1.12852724348,True,False,,,,
proxy_shift,24,adaptive_R2_invalid,0.535194922062,0.755430415813,0.220235493751,0.673353256482,1.34670651296,True,True,"[1.354443813087473e-05, 8.057226786832528e-12, 0.9999864555538115, 4.658432947309487e-16]",nonempty,0.0444968007699,1.12852724348,True,False,,,,
proxy_shift,24,singleton_U,0.535194922062,0.502231356266,0.0329635657954,0.147874102092,0.295748204185,True,True,"[0.9500335496574396, 4.408198081140971e-17, 0.0, 0.049966450342560385]",nonempty,0.0444968007699,1.12852724348,True,False,3,0,False,False
proxy_shift,24,no_curvature,0.535194922062,0.509270576773,0.0259243452889,0.54666996279,1.09333992558,True,True,"[0.9716772326154373, 0.028322767384560823, 1.9117749525601055e-15, 5.464276505712851e-17]",nonempty,0.0444968007699,1.12852724348,True,False,3,0,False,False
proxy_shift,24,ridge_source_only,0.535194922062,0.571118072373,0.0359231503107,,,,True,,nonempty,0.0444968007699,1.12852724348,True,False,,,,
proxy_shift,24,archive_mean,0.535194922062,0.24818792977,0.287006992292,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,0.0444968007699,1.12852724348,True,False,,,,
understated_LH,24,robust_Rinf,0.535194922062,0.521978036722,0.0132168853399,0.170580058505,0.341160117011,True,True,"[0.9880573061826526, 0.011942693817347264, 1.874708934440305e-17, 9.928071253733122e-18]",inconsistent,0.449442320949,0.147522038173,False,False,3,0,False,False
understated_LH,24,design_R2,0.535194922062,0.521978036722,0.0132168853399,0.149748851076,0.299497702151,True,True,"[0.9880573061826526, 0.011942693817347264, 1.874708934440305e-17, 9.928071253733122e-18]",inconsistent,0.449442320949,0.147522038173,False,False,3,0,False,False
understated_LH,24,adaptive_Rinf,0.535194922062,0.755430415813,0.220235493751,0.305989306012,0.611978612023,True,True,"[1.354443813087473e-05, 8.057226786832528e-12, 0.9999864555538115, 4.658432947309487e-16]",inconsistent,0.449442320949,0.147522038173,False,False,,,,
understated_LH,24,adaptive_R2_invalid,0.535194922062,0.755430415813,0.220235493751,0.268407449741,0.536814899482,True,True,"[1.354443813087473e-05, 8.057226786832528e-12, 0.9999864555538115, 4.658432947309487e-16]",inconsistent,0.449442320949,0.147522038173,False,False,,,,
understated_LH,24,singleton_U,0.535194922062,0.521978036726,0.0132168853355,0.12883737776,0.25767475552,True,True,"[0.9880573061883142, 0.011942693811685862, 5.855985067488872e-19, 1.316935219522716e-17]",inconsistent,0.449442320949,0.147522038173,False,False,3,0,False,False
understated_LH,24,no_curvature,0.535194922062,0.521977966543,0.0132169555188,0.169942106931,0.339884213862,True,True,"[0.9880572157212006, 0.011942784278799278, 5.730189508367712e-22, 3.9485894005155784e-18]",inconsistent,0.449442320949,0.147522038173,False,False,3,0,False,False
understated_LH,24,ridge_source_only,0.535194922062,0.570353142062,0.0351582199997,,,,True,,inconsistent,0.449442320949,0.147522038173,False,False,,,,
understated_LH,24,archive_mean,0.535194922062,0.24818792977,0.287006992292,,,,True,"[0.25, 0.25, 0.25, 0.25]",inconsistent,0.449442320949,0.147522038173,False,False,,,,
high_noise,24,robust_Rinf,0.535194922062,0.509809690213,0.0253852318491,0.808404569733,1.61680913947,True,True,"[0.9880572084678673, 0.011942774151308793, 5.582566103947113e-16, 1.738082329325576e-08]",nonempty,-0.288309685759,1.33789800236,True,True,3,0,False,False
high_noise,24,design_R2,0.535194922062,0.509809690213,0.0253852318491,0.745910890988,1.49182178198,True,True,"[0.9880572084678673, 0.011942774151308793, 5.582566103947113e-16, 1.738082329325576e-08]",nonempty,-0.288309685759,1.33789800236,True,True,3,0,False,False
high_noise,24,adaptive_Rinf,0.535194922062,0.987463456222,0.45226853416,1.27577314198,2.55154628396,True,True,"[6.693410600995632e-11, 7.061757793577956e-17, 0.9999999999330658, 1.1705325305493772e-21]",nonempty,-0.288309685759,1.33789800236,True,True,,,,
high_noise,24,adaptive_R2_invalid,0.535194922062,0.987463456222,0.45226853416,1.16303122436,2.32606244872,True,True,"[6.693410600995632e-11, 7.061757793577956e-17, 0.9999999999330658, 1.1705325305493772e-21]",nonempty,-0.288309685759,1.33789800236,True,True,,,,
high_noise,24,singleton_U,0.535194922062,0.509809694369,0.0253852276924,0.390977759772,0.781955519544,True,True,"[0.9880572189357253, 0.011942781063953124, 3.216883292950266e-13, 2.234242355114795e-18]",nonempty,-0.288309685759,1.33789800236,True,True,3,0,False,False
high_noise,24,no_curvature,0.535194922062,0.50980969076,0.0253852313022,0.802025086807,1.60405017361,True,True,"[0.9880572142026168, 0.011942785797383216, 1.4578044707627517e-17, 5.4815596410420535e-18]",nonempty,-0.288309685759,1.33789800236,True,True,3,0,False,False
high_noise,24,ridge_source_only,0.535194922062,0.673721290252,0.138526368191,,,,True,,nonempty,-0.288309685759,1.33789800236,True,True,,,,
high_noise,24,archive_mean,0.535194922062,0.309793841307,0.225401080754,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.288309685759,1.33789800236,True,True,,,,
bounded_nuisance_bias,24,robust_Rinf,0.535194922062,0.463411097681,0.071783824381,0.612005711028,1.22401142206,True,True,"[0.9880572043621676, 0.011942772716757961, 4.923197018254627e-17, 2.2921074529436773e-08]",nonempty,-0.130585926219,1.09534694579,True,True,3,0,False,False
bounded_nuisance_bias,24,design_R2,0.535194922062,0.463411097681,0.071783824381,0.591174483362,1.18234896672,True,True,"[0.9880572043621676, 0.011942772716757961, 4.923197018254627e-17, 2.2921074529436773e-08]",nonempty,-0.130585926219,1.09534694579,True,True,3,0,False,False
bounded_nuisance_bias,24,adaptive_Rinf,0.535194922062,0.695430415814,0.160235493752,0.826016659384,1.65203331877,True,True,"[1.3544438130874718e-05, 8.05722678683252e-12, 0.9999864555538106, 1.3472782471576657e-15]",nonempty,-0.130585926219,1.09534694579,True,True,,,,
bounded_nuisance_bias,24,adaptive_R2_invalid,0.535194922062,0.695430415814,0.160235493752,0.788434803114,1.57686960623,True,True,"[1.3544438130874718e-05, 8.05722678683252e-12, 0.9999864555538106, 1.3472782471576657e-15]",nonempty,-0.130585926219,1.09534694579,True,True,,,,
bounded_nuisance_bias,24,singleton_U,0.535194922062,0.46341109768,0.0717838243816,0.194578903568,0.389157807136,True,True,"[0.9880572043615318, 0.011942772718024791, 5.3384220228314455e-17, 2.292044346691209e-08]",nonempty,-0.130585926219,1.09534694579,True,True,3,0,False,False
bounded_nuisance_bias,24,no_curvature,0.535194922062,0.463411098987,0.0717838230747,0.605626233497,1.21125246699,True,True,"[0.9880572131754982, 0.011942786824501771, 9.639861505394816e-19, 3.0213433605251924e-23]",nonempty,-0.130585926219,1.09534694579,True,True,3,0,False,False
bounded_nuisance_bias,24,ridge_source_only,0.535194922062,0.524509762891,0.0106851591712,,,,True,,nonempty,-0.130585926219,1.09534694579,True,True,,,,
bounded_nuisance_bias,24,archive_mean,0.535194922062,0.24818792977,0.287006992292,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.130585926219,1.09534694579,True,True,,,,
nominal,25,robust_Rinf,-0.201089198775,-0.232960810467,0.0318716116913,0.533313132724,1.06662626545,True,True,"[0.5517207486571696, 0.4482792513428305, 0.0, 3.922005511517604e-17]",nonempty,-0.90067081128,0.372713716661,True,True,3,0,False,False
nominal,25,design_R2,-0.201089198775,-0.232960810467,0.0318716116913,0.471812254373,0.943624508745,True,True,"[0.5517207486571696, 0.4482792513428305, 0.0, 3.922005511517604e-17]",nonempty,-0.90067081128,0.372713716661,True,True,3,0,False,False
nominal,25,adaptive_Rinf,-0.201089198775,0.713433710035,0.91452290881,1.98316876625,3.9663375325,True,True,"[1.738570858804082e-10, 5.466229785284593e-12, 2.084708671712326e-06, 0.9999979151120049]",nonempty,-0.90067081128,0.372713716661,True,True,,,,
nominal,25,adaptive_R2_invalid,-0.201089198775,0.713433710035,0.91452290881,1.93619253382,3.87238506764,True,True,"[1.738570858804082e-10, 5.466229785284593e-12, 2.084708671712326e-06, 0.9999979151120049]",nonempty,-0.90067081128,0.372713716661,True,True,,,,
nominal,25,singleton_U,-0.201089198775,-0.232960810477,0.0318716117011,0.160796497663,0.321592995326,True,True,"[0.5517207487979515, 0.4482792512020485, 0.0, 6.735537261246209e-17]",nonempty,-0.90067081128,0.372713716661,True,True,3,0,False,False
nominal,25,no_curvature,-0.201089198775,-0.197496839749,0.00359235902605,0.511791320979,1.02358264196,True,True,"[0.907121871356868, 1.9454677660610066e-08, 0.09287810918845442, 8.52796382182506e-18]",nonempty,-0.90067081128,0.372713716661,True,True,3,0,False,False
nominal,25,ridge_source_only,-0.201089198775,-0.198539569891,0.00254962888418,,,,True,,nonempty,-0.90067081128,0.372713716661,True,True,,,,
nominal,25,archive_mean,-0.201089198775,0.176621679834,0.37771087861,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.90067081128,0.372713716661,True,True,,,,
extrapolation,25,robust_Rinf,0.84075,-0.012644534833,0.853394534833,2.0693681229,4.1387362458,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.08201265773,1.79846583349,True,True,3,0,False,False
extrapolation,25,design_R2,0.84075,-0.012644534833,0.853394534833,2.0223923239,4.0447846478,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.08201265773,1.79846583349,True,True,3,0,False,False
extrapolation,25,adaptive_Rinf,0.84075,-0.328451610611,1.16920161061,2.3129098742,4.6258197484,True,True,"[0.05425158752547538, 0.8742683916651365, 0.07147993356153223, 8.724785614337771e-08]",nonempty,-2.08201265773,1.79846583349,True,True,,,,
extrapolation,25,adaptive_R2_invalid,0.84075,-0.328451610611,1.16920161061,2.26410111649,4.52820223298,True,True,"[0.05425158752547538, 0.8742683916651365, 0.07147993356153223, 8.724785614337771e-08]",nonempty,-2.08201265773,1.79846583349,True,True,,,,
extrapolation,25,singleton_U,0.84075,-0.012644534833,0.853394534833,1.8499843027,3.6999686054,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.08201265773,1.79846583349,True,True,3,0,False,False
extrapolation,25,no_curvature,0.84075,-0.012644534833,0.853394534833,2.0693681229,4.1387362458,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.08201265773,1.79846583349,True,True,3,0,False,False
extrapolation,25,ridge_source_only,0.84075,0.205300586764,0.635449413236,,,,True,,nonempty,-2.08201265773,1.79846583349,True,True,,,,
extrapolation,25,archive_mean,0.84075,-0.228028080506,1.06877808051,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-2.08201265773,1.79846583349,True,True,,,,
proxy_shift,25,robust_Rinf,-0.201089198775,-0.233348489305,0.0322592905293,0.529263898379,1.05852779676,True,False,"[0.5573236196902032, 0.44267638030979656, 2.3464868601602175e-16, 9.142292756914089e-17]",nonempty,-0.828747320973,0.300790226354,True,False,3,0,False,False
proxy_shift,25,design_R2,-0.201089198775,-0.233348489305,0.0322592905293,0.467806106326,0.935612212652,True,False,"[0.5573236196902032, 0.44267638030979656, 2.3464868601602175e-16, 9.142292756914089e-17]",nonempty,-0.828747320973,0.300790226354,True,False,3,0,False,False
proxy_shift,25,adaptive_Rinf,-0.201089198775,0.713433710035,0.91452290881,1.80039281722,3.60078563444,True,False,"[1.738570858804082e-10, 5.466229785284593e-12, 2.084708671712326e-06, 0.9999979151120049]",nonempty,-0.828747320973,0.300790226354,True,False,,,,
proxy_shift,25,adaptive_R2_invalid,-0.201089198775,0.713433710035,0.91452290881,1.75341658479,3.50683316958,True,False,"[1.738570858804082e-10, 5.466229785284593e-12, 2.084708671712326e-06, 0.9999979151120049]",nonempty,-0.828747320973,0.300790226354,True,False,,,,
proxy_shift,25,singleton_U,-0.201089198775,-0.233348491172,0.0322592923965,0.156747265502,0.313494531004,True,False,"[0.5573236466752923, 0.4426763533247075, 1.6235522493607892e-18, 1.8008088538788724e-16]",nonempty,-0.828747320973,0.300790226354,True,False,3,0,False,False
proxy_shift,25,no_curvature,-0.201089198775,-0.233348489845,0.0322592910693,0.528162071949,1.0563241439,True,False,"[0.5573236274943318, 0.44267637250566827, 0.0, 8.121394351933161e-17]",nonempty,-0.828747320973,0.300790226354,True,False,3,0,False,False
